Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
155,1702052887.9444869,-377190,-546841,-377190,-546841,57.14504840149026,273.9678060886617,59.74642518936449,286.43946393689066,zSophia,CMJ,double,both,2.2194478511810303
156,1702052887.958941,-377209,-545328,-377209,-545328,57.14732941425993,273.978741840431,59.55814954785226,285.53682292270094,zSophia,CMJ,double,both,2.2339019775390625
157,1702052887.9731789,-376944,-543635,-376944,-543635,57.115515288788224,273.8262168815426,59.34747495361551,284.52679566756336,zSophia,CMJ,double,both,2.2481398582458496
158,1702052887.987673,-376324,-542425,-376324,-542425,57.04108224051479,273.469366034332,59.19690421585623,283.80492149230264,zSophia,CMJ,double,both,2.262634038925171
159,1702052888.001826,-376256,-541196,-376256,-541196,57.03291861586544,273.4302275543153,59.04396914419824,283.0717121027196,zSophia,CMJ,double,both,2.276787042617798
160,1702052888.016175,-376611,-540662,-376611,-540662,57.07553753866717,273.6345534426376,58.97751891778216,282.7531329212409,zSophia,CMJ,double,both,2.2911360263824463
161,1702052888.030518,-377099,-540439,-377099,-540439,57.13412355085658,273.91542959334527,58.94976910412901,282.620093300511,zSophia,CMJ,double,both,2.305479049682617
162,1702052888.044791,-377536,-540521,-377536,-540521,57.18658684455898,274.1669518840405,58.959973071481286,282.669013699165,zSophia,CMJ,double,both,2.319751977920532
163,1702052888.0594702,-378272,-540671,-378272,-540671,57.274946076057766,274.59056837363244,58.97863886541839,282.75850223328825,zSophia,CMJ,double,both,2.3344311714172363
164,1702052888.073619,-379257,-541011,-379257,-541011,57.3931985801696,275.1575007679913,59.020947998342486,282.96134291063424,zSophia,CMJ,double,both,2.3485798835754395
